Student_ID,Subject,Assignment_Name,Due_Date,Status,Grade_Feedback,Guardian_Signature
S03201,Geography,Most here.,12/27/2024,not done,A,No
S01577,Science,Summer next.,12/5/2024,Done ,F, 
S10462,Science,Democratic ready.,12/26/2024,Pend,A+,Yes
S03839,History,Everything analysis through.,12/26/2024,pending,B-, 
S09300,Math,Floor spring center or.,3/5/2025, not done ,C,No
S05902,Math,Consider may.,12/2/2024, pending ,C-,No
S00418,History,Foot believe usually.,1/30/2025,done,C,No
S07047,English,Vote partner.,1/30/2025,not done,D,Yes
S03681,English,Place civil.,9/17/2024,Pend,A,No
S04570,Arabic,Mention everybody others.,2/6/2025,pending,B-,Yes
S05086,Geography,Ready actually put.,11/21/2024,Not Done,B,Yes
S00256,Math,Hospital operation.,2/25/2025,Done,B-, 
S03301,History,Something relationship worker.,3/4/2025,Not Done,A+,Yes
S10088,Science,Suffer find understand.,11/23/2024,NOT DONE,A+,Yes
S10839,History,Strategy benefit.,12/3/2024,not done,B,No
S02381,English,Skill enough sit.,11/21/2024,Done ,A+,No
S10105,English,Appear foot would.,11/4/2024,Done,A+, 
S11136,Math,Popular wrong fire.,11/29/2024,Done ,A,Yes
S05536,Math,Process true prepare usually.,2/8/2025,DONE,F, 
S06075,History,Risk along hospital.,1/20/2025, pending ,B,No
S04105,Science,Data attorney religious.,12/24/2024, Done ,C-,Yes
S06067,Science,Under million treat.,10/30/2024,notdone,C, 
S11210,Math,Television worker.,12/15/2024,DONE,A,No
S10573,Geography,Adult debate.,1/13/2025,Not Done,C-,No
S09379,Math,Government data.,11/23/2024,Done,A+, 
S11945,History,Leader order.,1/1/2025,Pend,A, 
S00251,Math,Rule interest.,1/16/2025, pending ,B,Yes
S00096,English,Half form she.,2/20/2025,not done,C, 
S02555,Science,Paper.,12/1/2024,DONE,A+, 
S09409,English,Time analysis.,9/16/2024, not done ,A, 
S03497,Math,Team often.,10/17/2024,Done,C-,Yes
S02236,Math,Protect.,11/20/2024,NOT DONE,D,No
S12091,Arabic,Popular wear remain.,11/28/2024,notdone,D,Yes
S06073,Science,High chance.,2/19/2025,Not Done,A, 
S02538,English,Wish your nice.,10/10/2024,not done,A+, 
S07512,Science,Move animal.,3/5/2025,notdone,B,Yes
S02536,History,Form coach.,9/26/2024, Done ,B,No
S06964,Math,Dream sing evening.,10/25/2024,notdone,D, 
S08277,Arabic,Many beyond.,10/21/2024,Done,A,No
S09568,English,Plan walk.,2/11/2025,PENDING,F,No
S05928,Geography,Audience left in.,2/23/2025,Done,D, 
S07536,English,Throughout official.,12/19/2024, not done ,C,Yes
S08863,Geography,Society citizen.,1/24/2025,Done ,B, 
S10876,Arabic,Form why.,2/10/2025,Done ,D, 
S05688,Geography,Newspaper.,11/22/2024,DONE,F,No
S00081,Geography,Forward possible prevent.,9/12/2024,done,B,Yes
S01704,English,Eat nation school.,11/13/2024,pending,A+,Yes
S08442,Math,Either western.,10/28/2024,NOT DONE,C, 
S03121,Science,Own wear.,12/23/2024,not done,B,No
S00580,Arabic,Pretty husband civil.,2/7/2025,Pending,C,No
S05723,Arabic,View road foot.,2/9/2025,Done,A+,No
S03315,English,Lay role size.,10/4/2024,done,A+,Yes
S12153,Geography,Himself test maybe create.,10/21/2024,Done,B-, 
S01438,History,Worry especially worry.,10/28/2024,Done,C-,Yes
S01982,English,Institution charge.,10/5/2024,not done,C,Yes
S06022,History,Other.,2/23/2025,done,C,No
S09279,Arabic,Energy.,1/14/2025, pending ,C, 
S05990,History,Collection just officer.,10/5/2024,DONE,B-,No
S05841,Math,Entire amount PM minute.,9/28/2024,notdone,C-,No
S00473,English,Follow.,2/21/2025,notdone,C,Yes
S04532,English,Start religious analysis.,12/15/2024,NOT DONE,B-,Yes
S07108,Math,Establish society teacher too.,2/24/2025,Done,B-, 
S11420,English,Rock area.,1/24/2025,done,C-,Yes
S11591,Geography,Partner head.,2/26/2025,Not Done,A,No
S01160,Arabic,Fact drop top.,10/6/2024,Done,C-, 
S10458,English,Concern citizen.,11/9/2024,NOT DONE,C-,No
S03925,Science,Six child.,10/15/2024,notdone,C,Yes
S11081,Science,Statement both military.,11/13/2024,done,C-, 
S04066,History,She.,12/14/2024,DONE,B-, 
S09817,Science,Region seek professional.,12/28/2024,DONE,F,Yes
S10253,English,Upon film.,9/21/2024,Not Done,B-, 
S08998,Science,Chance home.,10/30/2024,DONE,A+,No
S01327,Geography,Hold point.,10/30/2024,Done ,A,No
S00177,Arabic,Response.,9/12/2024, Done ,C-,Yes
S10088,English,Rather physical artist.,10/27/2024,NOT DONE,B-, 
S02075,Arabic,Station beautiful.,3/6/2025,Not Done,A,Yes
S01013,English,Very second cold.,2/8/2025, not done ,C, 
S10979,Geography,Personal relate act.,10/12/2024,not done,A+,Yes
S01422,Geography,Action commercial five.,11/19/2024,not done,A, 
S12126,English,Remain behavior write.,1/13/2025, not done ,C, 
S06331,Arabic,Garden style.,10/1/2024,done,F,No
S09964,Geography,Professor.,3/8/2025,done,A,No
S03841,Math,Similar behind there.,1/23/2025,DONE,A,No
S10771,Arabic,Five.,1/24/2025,Pend,F,Yes
S04220,English,Agreement cost.,10/26/2024,DONE,D,Yes
S08188,History,Expect say.,1/20/2025,Done ,A+, 
S05841,History,White family lot buy.,1/22/2025,Not Done,A,Yes
S03449,Math,We remember.,10/7/2024,pending,A+,Yes
S05888,Geography,Major set.,12/16/2024,done,B, 
S09990,Math,Reason.,12/14/2024,notdone,B,No
S10421,Math,These accept.,10/18/2024,NOT DONE,D,No
S08145,Math,Federal loss middle include.,12/21/2024,Not Done,C,No
S00455,English,Mind pay direction.,1/7/2025,NOT DONE,A,No
S10004,Math,Now tonight enough.,10/31/2024,pending,B-, 
S10155,Science,Organization color general.,9/17/2024,not done,C,Yes
S09315,Geography,Impact.,9/21/2024,Not Done,D,Yes
S00504,Geography,Country war information.,12/25/2024,pending,F,No
S03617,History,Yeah.,12/4/2024,NOT DONE,C,No
S08186,Geography,First with.,12/31/2024,DONE,D,No
S07092,English,Born all rather.,1/12/2025,done,F, 
S08214,Geography,Actually.,1/19/2025,notdone,F,Yes
S07895,History,Action from.,10/21/2024, Done ,B,Yes
S05677,Arabic,Generation.,9/29/2024, Done ,B-,Yes
S06109,English,Couple serve.,11/11/2024,NOT DONE,B-,Yes
S06200,Arabic,Evidence nice finally.,9/21/2024, not done ,B,Yes
S08774,Science,Five project start.,10/20/2024,NOT DONE,D,Yes
S00395,Arabic,Do suddenly.,10/8/2024,Not Done,F,Yes
S05000,Arabic,Investment likely thought base.,10/3/2024,done,F,No
S07237,English,Every door stand.,1/22/2025, Done ,D,Yes
S11817,Arabic,Value shake current.,1/24/2025,DONE,A+,Yes
S11937,History,Key improve those.,12/27/2024,DONE,A, 
S05816,Science,Individual choice send.,1/22/2025,Done ,A, 
S03997,English,Here mean.,11/15/2024, not done ,A,No
S03396,History,Physical food government.,10/19/2024,DONE,A,No
S05822,Science,Power effect.,11/4/2024,Done ,F, 
S04463,Science,Issue also.,2/15/2025,pending,C,Yes
S00569,Arabic,Give majority.,10/5/2024,DONE,C,Yes
S08756,Math,Serious pass significant.,1/9/2025,not done,B, 
S05841,History,Tend eight coach hope.,2/2/2025,done,B-, 
S10914,Geography,Camera language thing.,11/11/2024,NOT DONE,D,Yes
S11582,History,Toward international act.,12/7/2024,done,A, 
S01809,Geography,Car left until.,12/16/2024, Done ,A+, 
S11029,Math,Rise wear effort.,10/25/2024,Done,A,Yes
S11355,History,Without personal quite bar.,10/28/2024,Done ,F, 
S04757,Arabic,Story hotel bank.,9/25/2024,Not Done,D, 
S03219,Science,Sure series.,12/28/2024,DONE,C-,Yes
S05932,English,Right else discussion.,10/16/2024,Done ,C-, 
S10652,Science,Nothing address officer.,12/19/2024, Done ,D, 
S05324,Science,Section score weight.,9/10/2024,Done,A+, 
S02387,English,My sell listen.,12/20/2024,Pend,B-, 
S07164,Science,Travel statement.,12/5/2024,done,C,Yes
S03294,English,Often.,1/8/2025,done,B-, 
S00854,Geography,Around child.,12/4/2024, Done ,A+, 
S07197,Math,Air data century course.,11/11/2024,Done,B,Yes
S09990,Geography,Foot join society.,12/30/2024,pending,C,No
S04598,History,Until his material.,9/24/2024,Not Done,A+,No
S05010,Science,Radio southern.,1/19/2025,Done,B-,No
S10932,Math,Ago music miss.,2/11/2025,not done,C,No
S00492,Science,Life southern.,10/10/2024,done,A+,Yes
S08076,Geography,Technology off stop.,10/24/2024, Done ,D,Yes
S04987,Math,Anything affect lawyer.,2/6/2025,notdone,C-,Yes
S00846,Science,Visit.,11/8/2024,Done,A+,No
S07880,English,That friend bring.,1/20/2025,Done,D,Yes
S06671,Geography,Congress.,11/13/2024,NOT DONE,C-, 
S03051,Geography,Item scientist child.,2/26/2025,not done,F,Yes
S05203,Science,Keep.,1/27/2025, Done ,C-, 
S08828,History,Hand especially.,10/5/2024,DONE,B, 
S09433,Math,Weight return across.,10/9/2024,Pending,C, 
S08472,Science,Real here.,3/1/2025,Done ,C,Yes
S09830,Arabic,Whom identify.,3/8/2025,pending,B-, 
S09878,History,Majority very.,9/21/2024,DONE,C,Yes
S07659,Math,Positive no rather.,9/9/2024,DONE,A+,No
S07268,Arabic,Off thus.,12/19/2024, not done ,A,Yes
S10850,Math,Article.,1/17/2025,Not Done,D,No
S10352,History,Put spend your too.,2/13/2025,PENDING,A+,No
S01952,Math,Stop magazine draw.,12/13/2024,not done,C,Yes
S02125,Arabic,Teach gun all.,2/27/2025, not done ,D,No
S01063,History,Later idea.,1/1/2025,Done ,A,No
S00753,Science,Per foot treatment.,12/24/2024, Done ,B,Yes
S08559,Arabic,Prepare poor establish.,9/18/2024, not done ,B-,No
S04693,Science,Democrat.,10/24/2024,DONE,D,Yes
S10740,Geography,Arrive.,2/6/2025,Pend,C-,Yes
S04153,Science,Other nation political.,10/1/2024,DONE,B-,No
S11705,Math,Human case against.,2/5/2025,NOT DONE,C-,No
S08638,Science,A suddenly.,2/19/2025,done,B,Yes
S02908,English,Accept ball.,1/30/2025,Not Done,F, 
S04153,Science,He yet wall.,1/20/2025,Done ,C-,No
S04127,Science,Maybe eight.,11/28/2024, Done ,A+,No
S07465,Geography,Win individual as.,2/24/2025,Not Done,F, 
S03340,Geography,Send fight.,2/7/2025,DONE,C-,Yes
S08994,Arabic,Little.,11/2/2024,Done ,C-,Yes
S10633,Arabic,Read need.,1/12/2025,Not Done,A+,Yes
S01277,Arabic,Relationship there.,2/13/2025, not done ,B-,No
S11685,Math,Every part.,12/25/2024,notdone,A+,Yes
S06289,English,Authority difficult number.,11/10/2024, Done ,D,Yes
S06516,English,Election event.,2/2/2025,DONE,D,Yes
S03398,Geography,Very goal population relate.,11/18/2024,Done,C, 
S06557,Geography,Cover.,12/27/2024,DONE,A,Yes
S01527,English,Fine answer.,9/18/2024,DONE,B-,Yes
S03345,Math,Whom bring.,10/15/2024,Done,A,No
S10192,Arabic,Perhaps speech.,1/1/2025,DONE,C-,No
S03201,Geography,Customer upon career.,9/26/2024, Done ,F,Yes
S05680,English,Result star.,1/28/2025,NOT DONE,F,No
S09273,Science,Up home herself.,2/7/2025, not done ,B,No
S03925,History,Range happen prove.,12/5/2024,DONE,A+,No
S03057,Arabic,Campaign else.,12/6/2024,NOT DONE,B,No
S05854,History,Out bag.,9/12/2024,PENDING,A+,No
S01244,Science,Fire set number.,2/16/2025,Done ,A+,Yes
S06681,History,Contain even reach.,2/24/2025,Done,C,Yes
S03727,Math,Cover bag.,2/28/2025, not done ,D,Yes
S09256,Geography,Simply many.,9/26/2024, Done ,B,Yes
S00106,English,Ask.,12/1/2024, pending ,C-, 
S05026,Science,Owner four.,1/17/2025,DONE,D,Yes
S00776,Math,Animal voice size network.,9/14/2024,NOT DONE,D, 
S09487,History,Poor certainly less.,11/1/2024,notdone,A,Yes
S06869,History,Respond method compare.,1/28/2025,notdone,C-,No
S08177,History,Represent PM stuff with.,9/27/2024, Done ,C-,No
S04020,History,Daughter create out.,11/14/2024,notdone,A+,Yes
S03366,Math,Cup art ten.,12/16/2024,pending,B,No
S04290,English,Address.,10/19/2024, Done ,B, 
S09806,Science,Financial edge.,2/1/2025,DONE,A,No
S06714,Arabic,Much long state identify.,10/7/2024, not done ,B-,No
S07343,Geography,Without pretty from.,11/23/2024,Done,D,Yes
S06269,Arabic,Deal close.,2/17/2025, Done ,C,Yes
S00024,Geography,End effect.,11/4/2024,done,A+, 
S05197,English,Special prove case.,2/4/2025, not done ,D, 
S07984,History,Wrong start floor.,9/9/2024, Done ,F,No
S09078,History,Produce window.,10/1/2024, pending ,C-, 
S08713,History,Car.,9/27/2024,Done,C,Yes
S10403,History,Meeting.,12/13/2024,notdone,F, 
S08830,Science,Wait down guy.,9/21/2024, not done ,B-, 
S11596,Science,Foot myself.,11/4/2024,notdone,F,Yes
S01393,History,Lead page.,11/10/2024,Pending,B,No
S07827,History,Half small car.,9/11/2024,Pending,B,Yes
S03592,Math,Subject rise have.,12/21/2024,NOT DONE,C, 
S02874,Math,Fly director down.,11/12/2024,NOT DONE,C, 
S09289,Science,Employee protect worker.,10/17/2024,NOT DONE,D,No
S00707,Geography,Challenge send four.,10/16/2024, Done ,A,No
S05270,Science,Skill push.,12/27/2024,NOT DONE,B-, 
S11746,Arabic,Be quality special.,9/17/2024,Not Done,A, 
S02362,English,Politics already daughter.,2/24/2025,Done,B, 
S01847,Science,Offer personal address.,3/9/2025,Done ,C,Yes
S08031,Science,Table.,11/3/2024,NOT DONE,C,No
S04814,English,Tell away.,1/28/2025,notdone,C-,Yes
S03221,Science,Rest serious physical.,1/28/2025, Done ,D,No
S08740,Geography,After less.,10/7/2024, Done ,F,Yes
S06312,Math,Yourself summer.,11/15/2024,PENDING,C-, 
S03796,History,Blue anything.,10/2/2024,PENDING,F,Yes
S09539,Science,Outside report line.,12/4/2024,Not Done,B,Yes
S04721,English,Campaign.,11/5/2024,done,C-,No
S01952,English,Music if candidate.,9/18/2024,Pending,F,No
S01100,Geography,Thought return second spend.,3/4/2025, not done ,B,Yes
S04031,Geography,Machine serious.,3/7/2025,Not Done,B-,Yes
S01366,English,Year about.,1/9/2025,Pend,C-,Yes
S07713,History,Street nor.,9/15/2024,Done ,A,No
S07873,History,Someone color raise.,10/9/2024, not done ,B-,No
S01293,History,Push seven risk.,10/11/2024,Done,D,No
S02748,Geography,City box.,9/29/2024,Not Done,B,Yes
S09135,Geography,Economy human.,2/16/2025,Pending,A+,Yes
S10339,Arabic,Audience.,11/17/2024, not done ,F,No
S05815,English,Amount radio.,12/25/2024,NOT DONE,A,Yes
S05837,History,Often far away.,10/10/2024,done,F,No
S05614,History,Right entire film.,11/13/2024,notdone,B-,No
S00886,Math,Degree.,9/25/2024,Pending,D, 
S08453,Math,Ground size book.,2/23/2025,done,C-, 
S09119,History,Spend executive.,10/6/2024,Not Done,F,Yes
S03868,Geography,Table house left.,12/22/2024,DONE,B-,Yes
S03527,Math,Attack power.,1/30/2025,done,C, 
S04441,Science,Actually water cause own.,9/26/2024, Done ,F,Yes
S08591,Science,Report create.,12/12/2024, Done ,A+,Yes
S01435,Science,Boy growth election.,2/26/2025,PENDING,B,Yes
S04036,Geography,Person ready agreement.,9/12/2024,PENDING,C-, 
S00226,Science,Would per beat.,11/22/2024,pending,B, 
S06973,Science,Easy Democrat hope.,9/26/2024,NOT DONE,A+,Yes
S04935,History,Main specific agree.,11/7/2024,Done,D,No
S02487,English,Range argue.,9/28/2024,done,B,Yes
S07263,Geography,Agency hope.,9/25/2024,pending,B-, 
S01050,Geography,Everything.,12/13/2024,Done,A+, 
S04950,Math,Including I.,11/20/2024, Done ,A+,No
S06476,Arabic,Yeah second.,12/21/2024,Pending,C-,Yes
S08831,Math,Really include develop international.,10/23/2024,done,D, 
S08047,History,Appear mother money.,9/21/2024, not done ,B,Yes
S05041,Geography,Check sound.,1/25/2025,done,C-, 
S10146,Math,Piece company nothing.,10/24/2024,Done ,F,No
S02809,History,Represent candidate history.,10/12/2024,Done,B, 
S07059,Arabic,Let pretty she.,11/1/2024, Done ,B,No
S09768,Science,Career tax decision on.,2/2/2025,notdone,A+, 
S09175,Science,Out book sound.,2/26/2025,DONE,B, 
S07037,Arabic,Environmental.,1/23/2025, pending ,D,No
S09636,English,Mind method.,12/31/2024, Done ,C-,Yes
S01609,History,Accept wonder lawyer.,1/8/2025,Done,A+,No
S07913,Arabic,Pick oil.,9/14/2024,notdone,A+,Yes
S08614,Science,Seek material live.,10/19/2024,done,C-,No
S09150,History,Traditional.,1/28/2025,done,B-,No
S02524,Math,Resource forward woman.,10/18/2024,Done ,C-, 
S01662,Geography,Soldier us.,1/19/2025,done,A, 
S03554,Math,Seem whole.,11/2/2024,Done ,D, 
S06985,English,Age better.,2/10/2025,Done ,B, 
S07505,Math,Home above.,1/18/2025,Not Done,B, 
S01948,Arabic,Teach population difference.,10/3/2024,DONE,F,No
S06681,History,Force trip item.,11/22/2024,done,D,Yes
S04389,Geography,Serious.,1/12/2025,notdone,C-,No
S04136,Math,Majority produce.,10/12/2024,Done,A, 
S05447,Math,So audience.,1/26/2025,Done ,C,No
S05208,English,Measure cover fill red.,11/11/2024, Done ,C, 
S00961,Math,Hundred free.,1/19/2025,DONE,A,Yes
S04581,Geography,Capital quality.,11/4/2024,Not Done,C,No
S00562,English,Final toward.,10/28/2024,Not Done,B, 
S10982,Geography,Four certainly believe.,12/8/2024, not done ,A,No
S07202,Geography,Friend news.,10/4/2024,DONE,F,Yes
S03261,History,Rock society back.,11/20/2024,Done ,B-, 
S08586,History,Care left all.,9/30/2024,done,C,Yes
S03015,Arabic,Attack similar performance weight.,12/23/2024,DONE,B, 
S05082,English,Bring move.,2/2/2025,Done ,D,No
S09749,Arabic,Real ability.,2/18/2025, Done ,A,No
S05516,English,Sense point share you.,12/20/2024,notdone,F, 
S07208,Arabic,No argue.,2/25/2025,done,A, 
S04974,Arabic,Activity trip.,10/24/2024,notdone,B,No
S10798,History,Something determine run.,10/30/2024,Done ,F,Yes
S08503,History,Wonder strong.,11/15/2024,pending,A,No
S08024,Geography,Present question current.,12/25/2024,not done,C-,No
S07245,Geography,Mean process the.,1/26/2025,DONE,C-, 
S09047,Math,May notice.,1/11/2025,done,B,Yes
S04200,Geography,Kitchen issue for available.,1/10/2025, Done ,A, 
S06166,English,Matter.,12/24/2024,done,B-, 
S09066,Arabic,Own admit.,2/16/2025,Done,C-, 
S11594,Geography,Well each rule.,12/3/2024,not done,A+,Yes
S08974,Science,Place sport.,10/27/2024, Done ,B, 
S00465,Arabic,Themselves since.,10/4/2024,NOT DONE,F,Yes
S11874,History,Part top much.,2/13/2025,not done,C,No
S04945,History,Very.,10/2/2024, Done ,F, 
S05782,Geography,Last word from.,1/23/2025,DONE,F,Yes
S05158,Geography,Tv.,2/5/2025,notdone,A+,Yes
S05500,Science,Else image.,1/9/2025,notdone,C-,No
S01850,History,Base.,10/31/2024,Done ,A, 
S01064,Math,Discuss different natural.,2/18/2025,notdone,C,Yes
S09912,Geography,Beyond during.,2/20/2025,done,B-,No
S02542,Arabic,Reach network human.,12/2/2024,DONE,D,Yes
S08810,English,Stage ground tree.,9/27/2024, not done ,A,No
S10249,History,Once enjoy fact.,11/16/2024,done,F, 
S10730,Science,Source campaign attention.,3/5/2025, pending ,C, 
S06789,Geography,Along keep car.,11/26/2024,done,F,Yes
S11150,Arabic,Allow maybe.,10/15/2024,notdone,B,Yes
S11693,Math,Computer book.,11/6/2024, Done ,B-, 
S10519,English,Necessary nor.,12/16/2024,Pend,C, 
S00425,Arabic,Quite beat cost.,2/28/2025,DONE,F, 
S07105,Geography,Clearly to yourself southern.,12/21/2024,Done ,C-,Yes
S11128,Geography,Difference executive Mrs.,10/5/2024,Done ,C,Yes
S00207,Arabic,Create turn meet sing.,10/29/2024,not done,B-,No
S01664,History,Study bad.,11/2/2024,not done,A,Yes
S09576,Science,Hundred.,11/21/2024, not done ,A+,Yes
S11970,Science,Explain effect.,12/13/2024,NOT DONE,B-,Yes
S03637,Geography,Answer development.,12/9/2024,not done,C-, 
S08997,Math,Range place.,10/16/2024,DONE,C,Yes
S02983,History,Movie along through.,10/11/2024, not done ,B-,No
S01570,Science,Wait.,11/18/2024, pending ,C-, 
S09113,Geography,They already song.,10/25/2024,Done,F,No
S03264,History,Indeed bad.,1/13/2025,PENDING,C,Yes
S08345,Geography,With front identify long.,10/3/2024,notdone,C, 
S04039,Arabic,Cultural.,2/22/2025, not done ,D,Yes
S06828,Science,Thus beautiful.,12/18/2024,Not Done,C,No
S11203,Geography,Let west suddenly.,9/23/2024, Done ,B-,Yes
S02315,Science,What product yard.,2/4/2025,Done ,C-,No
S00044,Math,Agent girl reason.,1/17/2025,Done,A+,No
S07219,English,Mrs appear quickly.,1/19/2025,done,B-,Yes
